#,set,project,patch_relpath,subject,relevance_firstpass,port_decision,agent_status,agent_confidence_0_100,agent_comment
296,patches_platform_personal,frameworks_base,frameworks_base/0019-UI-Relax-requirement-for-HINT_SUPPORTS_DARK_TEXT.patch,UI: Relax requirement for HINT_SUPPORTS_DARK_TEXT,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Relax requirement for HINT_SUPPORTS_DARK_TEXT' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
297,patches_platform_personal,frameworks_base,frameworks_base/0020-UI-Remove-privacy-dot.patch,UI: Remove privacy dot,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Remove privacy dot' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
298,patches_platform_personal,frameworks_base,frameworks_base/0021-UI-Restore-quick-settings-fonts-to-pre-T-QPR2.patch,UI: Restore quick settings fonts to pre-T-QPR2,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Restore quick settings fonts to pre-T-QPR2' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
299,patches_platform_personal,frameworks_base,frameworks_base/0022-UI-Revert-to-HSL-luminance-for-wallpaper-dark-hints.patch,UI: Revert to HSL luminance for wallpaper dark hints,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Revert to HSL luminance for wallpaper dark hints' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
300,patches_platform_personal,packages_apps_Trebuchet,packages_apps_Trebuchet/0001-Trebuchet-Make-overview-scrim-transparent-again.patch,Trebuchet: Make overview scrim transparent again,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Provenance clean (source sha256 86b034d3...a72c identical in /root/port-los23-td/source-patches and canonical lineage21/lineage_patches_unified; candidate local sha256 == remote port-1/out copy). Re-targeting validated: packages/apps/Trebuchet is absent from lineage-23.2, .repo/manifests/default.xml:722 registers packages/apps/Launcher3 = LineageOS/android_packages_apps_Launcher3 (the renamed Trebuchet fork - it still ships res/values/lineage_strings.xml, the only 'Trebuchet' hit in the tree, and all nine patched paths exist 1:1). apply_patches.sh maps the artifact dir packages_apps_Launcher3 to packages/apps/Launcher3 automatically via 'tr _ /', so no orchestrator special-casing is needed. The original patch fails git apply --check on the baseline (styles.xml:227, RecentsView.java:813, overview_button.xml:3), so REBASED is justified; the rebase is 1:1 in intent for all nine files. No fix required."
301,patches_platform_personal,packages_apps_Trebuchet,packages_apps_Trebuchet/0002-Trebuchet-Kill-haptics-in-recents.patch,Trebuchet: Kill haptics in recents,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,92,"Provenance clean (source sha256 5df3b91f...a83f matches the canonical stack; candidate local == remote). The original fails git apply --check on the baseline (TaskViewTouchController.java missing; RecentsView drift), so REBASED is justified. All three hunks are 1:1 with the A14 original, the middle one at the upstream-renamed file TaskViewTouchControllerDeprecated.java (only mActivity -> mContainer differs, an upstream rename). The porter's sub-90 concern is disproved: the OVERVIEW_HAPTIC on motion pause is NOT new in A16 - it exists verbatim in the A14 reference at lineage21/packages/apps/Trebuchet/.../NoButtonQuickSwitchTouchController.java:211-212 with the static import at :50, and AndyYan intentionally left it because his patch is an explicit partial revert of AOSP cc5c8843 (scroll/dismiss haptics only). Keeping it therefore preserves the original intent rather than violating it. No fix required."
302,patches_platform_personal,packages_apps_Trebuchet,packages_apps_Trebuchet/0003-Trebuchet-Kill-inverted-rounded-corners-above-the-ta.patch,Trebuchet: Kill inverted rounded corners above the,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,96,"Provenance clean (source sha256 79044303...7a45 matches the canonical stack; candidate local == remote). The original fails git apply --check only at TaskbarBackgroundRenderer.kt:158 (drift to :173 plus the upstream leftCornerRadius/rightCornerRadius -> cornerRadius unification), so REBASED is justified and minimal. The removed 7 lines are byte-identical to AndyYan's own lineage-22-light forward-port of the same patch and sit at the same structural site. No fix required."
303,patches_platform_personal,packages_apps_SetupWizard,packages_apps_SetupWizard/0001-SetupWizard-Least-Action-s-Principle.patch,SetupWizard: Least Action(s) Principle,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"The porter's hand-rebased managed_profile hunk is exact, proven beyond diffstat. Root cause of the drift confirmed as upstream commit 7e4d103 'SetupWizard: Drop LineageOS copyright years' (the A14 hunk starts at line 1 and carries the copyright line as context; the other two hunks start at line 5 and were unaffected). Reconstructed the true A14 post-state independently (git show from the read-only L21 tree into a scratch dir + GNU patch with the original A14 patch) and diffed it against the A16 post-state: the ONLY difference in each of the three files is that upstream copyright line. Additionally the A14 patch made lineage_wizard_script_user.xml and lineage_wizard_script_managed_profile.xml converge to a single blob (47e99c5); the A16 result reproduces that invariant (both md5 7678485dc0941ce866a829606d260e6a; candidate post-index 726319d for both), which proves the hand-rebased hunk is exact rather than merely equal in size. Candidate vs original body difference is exactly one context line; diffstat +3/-120 (62/22/39) preserved; author, subject and Change-Id I892634b8ffc7beafa5a223de0afdc64276efd2f5 preserved."
304,patches_treble_personal,device_phh_treble,device_phh_treble/0001-Add-Meizu-18-vibrator-support.patch,Add Meizu 18 vibrator support,TD-GLUE-ESSENTIAL,PORT,VERIFIED_HIGH,96,"Skip justified on payload, not filename. The patch adds only NEW files under meizu-vibrator/ plus one additive PRODUCT_PACKAGES line in base.mk and two purely additive sepolicy stanzas whose sole purpose is to label/allow the new Meizu binary - no generic shared code is modified or removed, so skipping has no shared-code effect. The HAL drives Meizu-only sysfs (/sys/class/meizu/motor/*); the C10 is an Allwinner A523 tablet. It is also unbuildable on A16: hardware/interfaces/vibrator contains only aidl/ (HIDL vibrator@1.0-1.3 removed upstream)."
305,patches_treble_personal,device_phh_treble,device_phh_treble/0002-Revert-Include-sim-toolkit-app.patch,"Revert ""Include sim toolkit app""",TD-GLUE-ESSENTIAL,PORT,VERIFIED_HIGH,93,"Payload is a 3-line removal of the Stk PRODUCT_PACKAGES block in base.mk - a personal preference with no hardware or generic-code logic. The personal set is gated behind the 'personal' flag in buildbot_unified.sh and our recipe (buildbot_unified.sh treble 64GN) never passes it, so the proven-working A14 C10 GSI ships Stk (L21 base.mk:175). Skipping preserves exact parity with the known-good build; Stk is inert on a modem-less tablet."
306,patches_treble_personal,device_phh_treble,device_phh_treble/0003-Revert-treble-Set-BOARD_EXT4_SHARE_DUP_BLOCKS-explic.patch,"Revert ""treble: Set BOARD_EXT4_SHARE_DUP_BLOCKS",TD-GLUE-ESSENTIAL,PORT,VERIFIED_HIGH,93,"Payload reverts manifest 253 (removes BOARD_EXT4_SHARE_DUP_BLOCKS := true). Personal-set patch, gated behind the 'personal' flag that our recipe never passes. The proven-working L21 tree HAS the line (board-base.mk:14), so skipping 306 reproduces the known-good configuration exactly; independently confirmed because the post-chain A16 board-base.mk is byte-identical to the L21 end state."
